Policy,Iteration,Total Requests,Cache Hit Ratio,Latency,Hop Reduction
LRU,75,600,66.66666666666666,3.027915954589844e-07,-1.1666666666666667
LRU,76,608,67.10526315789474,3.023367179067511e-07,-1.151315789473684
LRU,77,616,66.23376623376623,3.015066122079824e-07,-1.1818181818181819
LRU,78,624,66.66666666666666,3.0184403443947815e-07,-1.1666666666666667
LRU,79,632,65.82278481012658,3.0066393598725526e-07,-1.1962025316455696
LRU,80,640,66.25,3.032386302947998e-07,-1.18125
LRU,81,648,66.66666666666666,3.0427803227930893e-07,-1.1666666666666667
LRU,82,656,67.07317073170732,3.045651970840082e-07,-1.152439024390244
LRU,83,664,67.46987951807229,3.052045063800122e-07,-1.1385542168674698
LRU,84,672,67.85714285714286,3.0547380447387695e-07,-1.125
LRU,85,680,68.23529411764706,3.0608738169950595e-07,-1.1117647058823528
LRU,86,688,67.44186046511628,3.039143806280092e-07,-1.1395348837209303
LRU,87,696,67.81609195402298,3.048743324718256e-07,-1.1264367816091954
LRU,88,704,68.18181818181817,3.047964789650657e-07,-1.1136363636363635
LRU,89,712,68.53932584269663,3.047203749753116e-07,-1.101123595505618
LRU,90,720,68.88888888888889,3.049770991007487e-07,-1.0888888888888888
LRU,91,728,69.23076923076923,3.045731848412818e-07,-1.0769230769230769
LRU,92,736,68.47826086956522,3.051498661870542e-07,-1.1032608695652175
LRU,93,744,68.81720430107528,3.0571414578345513e-07,-1.0913978494623655
LRU,94,752,69.14893617021278,3.062664194309965e-07,-1.0797872340425532
LRU,95,760,69.47368421052632,3.074344835783306e-07,-1.068421052631579
LRU,96,768,69.79166666666666,3.0795733133951825e-07,-1.0572916666666667
LRU,97,776,69.0721649484536,3.075476774235362e-07,-1.0824742268041236
LRU,98,784,68.36734693877551,3.0684227846106705e-07,-1.1071428571428572
LRU,99,792,68.68686868686868,3.0825836489898987e-07,-1.095959595959596
LRU,100,800,68.0,3.0755996704101563e-07,-1.12
