Policy,Iteration,Total Requests,Cache Hit Ratio,Latency,Hop Reduction
FACR,90,720,66.66666666666666,4.28160031636556e-07,-1.1666666666666667
FACR,91,728,67.03296703296702,4.286949451153095e-07,-1.1538461538461537
FACR,92,736,67.3913043478261,4.285703534665315e-07,-1.141304347826087
FACR,93,744,66.66666666666666,4.2652571073142433e-07,-1.1666666666666667
FACR,94,752,65.95744680851064,4.245245710332343e-07,-1.1914893617021276
FACR,95,760,66.3157894736842,4.257026471589741e-07,-1.1789473684210525
FACR,96,768,66.66666666666666,4.256144165992737e-07,-1.1666666666666667
FACR,97,776,67.0103092783505,4.252207647893847e-07,-1.1546391752577319
FACR,98,784,67.3469387755102,4.254433573508749e-07,-1.1428571428571428
FACR,99,792,67.67676767676768,4.2686558733082787e-07,-1.1313131313131315
FACR,100,800,68.0,4.276633262634277e-07,-1.12
