iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
3,102,8,8,LMM-1,11.51124958006512,24.946669389363414,0.7788517867368154
3,102,8,8,LMM-2,10.8375,22.057035600012014,0.5524161253999221
3,102,10,2,LMM-1,9.5,20.02355314243866,0.9911692064412334
3,102,10,2,LMM-2,9.0,17.701229408312667,0.8955416596390828
3,102,10,4,LMM-1,9.826981385631633,20.677298022913398,0.9826605367655337
3,102,10,4,LMM-2,9.2,18.042384451316362,0.8070739389979751
3,102,10,6,LMM-1,10.044668743441362,21.07106025872148,0.8944712051591418
3,102,10,6,LMM-2,9.6,18.705730498574734,0.7557065838096723
3,102,10,8,LMM-1,9.583394287347783,20.267592539763665,0.888747785907355
3,102,10,8,LMM-2,9.25,18.150786379148563,0.687617120868673
4,103,4,2,LMM-1,11.414248336199588,24.356786525620368,0.9065990841663769
4,103,4,2,LMM-2,10.75,21.676439678136706,0.8534062342234474
4,103,4,4,LMM-1,11.622029733472212,25.234076254723554,0.8929309875204124
4,103,4,4,LMM-2,10.725,21.520087943218346,0.7389695596782638
4,103,4,6,LMM-1,10.943043316971387,23.54697036937502,0.7543926656816076
4,103,4,6,LMM-2,9.85,19.95432771044015,0.6720659220380105
4,103,4,8,LMM-1,10.332609028793247,22.248262888161687,0.6416329430892066
4,103,4,8,LMM-2,9.2625,19.056288842719994,0.6104932957761682
4,103,6,2,LMM-1,11.461183284183644,23.932750208692354,0.9080660052739656
4,103,6,2,LMM-2,11.25,22.375773876241546,0.8586643720747403
4,103,6,4,LMM-1,11.105937954920048,23.751016085835253,0.8972543538581365
4,103,6,4,LMM-2,11.175,22.26062170667378,0.7386649019070239
4,103,6,6,LMM-1,10.58857213917199,22.7918022831652,0.8238459933314661
4,103,6,6,LMM-2,10.033333333333333,20.203843074592342,0.6800997956003387
4,103,6,8,LMM-1,10.92292351977358,23.37181499440798,0.7388334360024561
4,103,6,8,LMM-2,10.55,21.325307519773542,0.5728021287352885
4,103,8,2,LMM-1,11.418498157012358,23.362151234896274,0.9134593170149042
4,103,8,2,LMM-2,10.7,20.847948766013136,0.8789950417101025
4,103,8,4,LMM-1,11.106002994601901,23.246982883522158,0.903246320557118
4,103,8,4,LMM-2,10.35,20.377355604061915,0.7809704945982094
4,103,8,6,LMM-1,10.546747697604347,22.23356234375781,0.8308680457647253
4,103,8,6,LMM-2,9.7,19.313247514617736,0.7062265203530009
4,103,8,8,LMM-1,10.112123448640842,21.32735437009764,0.7861829164406255
4,103,8,8,LMM-2,9.4875,18.887649433684178,0.634967646128248
4,103,10,2,LMM-1,10.572994589531145,21.119116222998123,0.9153611983070015
4,103,10,2,LMM-2,9.85,18.87272442736854,0.9096308419850505
4,103,10,4,LMM-1,10.425377906925855,21.148911574971137,0.9091825953638942
4,103,10,4,LMM-2,9.55,18.309512288545825,0.8411671257798188
4,103,10,6,LMM-1,10.122761456319305,20.77498824238412,0.9019634580026622
4,103,10,6,LMM-2,9.733333333333334,18.72257263367743,0.7625532554609296
4,103,10,8,LMM-1,9.783973905926246,20.214710923260558,0.8951372673450496
4,103,10,8,LMM-2,10.0125,19.300509014365645,0.6862412736509029
5,104,4,2,LMM-1,18.5,39.04618187572929,0.7321708867015854
5,104,4,2,LMM-2,16.2,33.78668206422101,0.7830027295641352
5,104,4,4,LMM-1,18.0,37.74519822794102,0.5491240739957799
5,104,4,4,LMM-2,16.65,34.70162436461964,0.5907176181274101
5,104,4,6,LMM-1,17.0,35.45328263601353,0.4329018025063177
5,104,4,6,LMM-2,15.283333333333335,31.481926503918864,0.513005236225783
5,104,4,8,LMM-1,15.75,32.697007289178515,0.35953655012864105
5,104,4,8,LMM-2,14.2375,29.144760797834362,0.4477815091103053
5,104,6,2,LMM-1,11.0,22.233293155053797,0.844379593182795
5,104,6,2,LMM-2,10.1,20.18008955852497,0.8841371320768501
5,104,6,4,LMM-1,10.584525840085952,22.19975842870668,0.8432915889011937
5,104,6,4,LMM-2,9.6,19.169377037641915,0.8013926956680425
5,104,6,6,LMM-1,10.421458351241231,22.217362891745005,0.8346359972267937
5,104,6,6,LMM-2,9.583333333333332,19.029483523296324,0.7350606976277023
5,104,6,8,LMM-1,11.603761668333368,24.30024962554033,0.6471319556410248
5,104,6,8,LMM-2,11.0,21.86427653480384,0.6139950953466079
5,104,8,2,LMM-1,11.0,22.233293155053797,0.844379593182795
5,104,8,2,LMM-2,10.1,20.08303256416038,0.8840813512681818
5,104,8,4,LMM-1,10.68686294103457,22.310799340353345,0.8430146493299683
5,104,8,4,LMM-2,10.125,20.11937756579303,0.7938666413487032
5,104,8,6,LMM-1,10.587017431608269,22.414603171054626,0.8350534937209255
5,104,8,6,LMM-2,9.1,18.09990891476996,0.7473075402948918
5,104,8,8,LMM-1,10.459371295018373,22.423378403010283,0.8271316163180854
5,104,8,8,LMM-2,9.5375,18.954374377186486,0.6561603183983342
5,104,10,2,LMM-1,10.0,19.500686812931868,0.8711606398059436
5,104,10,2,LMM-2,9.65,18.597353012543728,0.9187477157401641
5,104,10,4,LMM-1,9.170864070709648,18.731036553560635,0.8700466043022359
5,104,10,4,LMM-2,9.1,17.805740358896312,0.8376251160995289
5,104,10,6,LMM-1,10.105484164177508,20.928099368705357,0.8634316805362788
5,104,10,6,LMM-2,9.666666666666666,18.816700913034722,0.7575421226229142
5,104,10,8,LMM-1,9.687375769779257,20.129327577260312,0.8575973289148081
5,104,10,8,LMM-2,10.0375,19.56838441069642,0.6705373536414779
6,105,4,2,LMM-1,13.168920918297568,30.446687209422198,0.8674376805981978
6,105,4,2,LMM-2,12.5,27.27431872679288,0.8246887868914051
6,105,4,4,LMM-1,12.33435741217411,27.594392680645235,0.7079428240209256
6,105,4,4,LMM-2,11.325,24.430192696216764,0.7265081531114148
6,105,4,6,LMM-1,11.682114421526496,26.24944131006115,0.5765011721589952
6,105,4,6,LMM-2,10.8,23.678609030503885,0.6193873653812824
6,105,4,8,LMM-1,11.386465014480303,25.46375996097664,0.4756964892187371
6,105,4,8,LMM-2,10.5625,23.170053930276612,0.5392824172756014
6,105,6,2,LMM-1,11.0,24.814454432110203,0.8997972973740518
6,105,6,2,LMM-2,10.15,21.713156468564502,0.8682886310619138
6,105,6,4,LMM-1,10.95766399909371,24.175359501754947,0.8267006546264648
6,105,6,4,LMM-2,9.825,20.634732003251283,0.765074121435018
6,105,6,6,LMM-1,10.138569985183072,22.5493301028511,0.7612627756354705
6,105,6,6,LMM-2,9.216666666666667,19.52141914884367,0.6820375756391631
6,105,6,8,LMM-1,10.282925198958615,22.81976491270195,0.7040086593447044
6,105,6,8,LMM-2,9.225,19.34486226517772,0.6061519532736808
6,105,8,2,LMM-1,10.22941370575491,21.679397201933295,0.990454854145417
6,105,8,2,LMM-2,9.5,18.990493747756705,0.9025093400277022
6,105,8,4,LMM-1,9.481193357333906,20.13319255230628,0.9838513367917143
6,105,8,4,LMM-2,8.45,16.653536349875637,0.852818648349826
6,105,8,6,LMM-1,9.11796143341243,19.380865364663627,0.9072983862866637
6,105,8,6,LMM-2,8.2,16.639060041227207,0.775498836424614
6,105,8,8,LMM-1,9.283550429181265,19.737638682250438,0.8542723958671534
6,105,8,8,LMM-2,8.125,16.391141752591004,0.7283614880993897
6,105,10,2,LMM-1,8.793071292166594,17.843889211424997,0.9937873786734972
6,105,10,2,LMM-2,8.65,16.81610585585424,0.8966689902138872
6,105,10,4,LMM-1,9.326691199619237,19.318501153072482,0.9855026209909277
6,105,10,4,LMM-2,9.425,18.36811821191493,0.8083467685747424
6,105,10,6,LMM-1,9.627211897991442,20.15101304998585,0.9773824807808866
6,105,10,6,LMM-2,9.5,18.624981682915898,0.7296785461708506
6,105,10,8,LMM-1,9.75790507435189,20.514559974396366,0.9689894548309039
6,105,10,8,LMM-2,9.3125,18.24979903593667,0.6690934183737454
7,106,4,2,LMM-1,12.0,24.666067411146468,0.8249616303351651
7,106,4,2,LMM-2,11.5,23.261636404611952,0.8637979953403155
7,106,4,4,LMM-1,11.5,23.800339316532398,0.6848635786783966
7,106,4,4,LMM-2,11.0,22.4040045404833,0.7517860629311209
7,106,4,6,LMM-1,11.666666666666666,24.40993836834142,0.5565604742561249
7,106,4,6,LMM-2,11.116666666666667,22.996244390910743,0.6428964006679305
7,106,4,8,LMM-1,11.449029189275373,24.193454492659335,0.4973885275340898
7,106,4,8,LMM-2,11.2875,23.462968775393918,0.5482269284888703
7,106,6,2,LMM-1,12.0,24.020631295619914,0.8348115016948336
7,106,6,2,LMM-2,11.3,22.466632071236795,0.8645931879517136
7,106,6,4,LMM-1,11.5,23.1549394645358,0.7013152639089325
7,106,6,4,LMM-2,10.4,20.66203158407845,0.782231684224081
7,106,6,6,LMM-1,11.166666666666666,22.894310815218955,0.585080671397912
7,106,6,6,LMM-2,10.1,20.477881654182575,0.6935474303253744
7,106,6,8,LMM-1,10.632866751320226,22.03881363696415,0.5387805710479013
7,106,6,8,LMM-2,9.75,19.882848827665505,0.6302853049718926
7,106,8,2,LMM-1,12.0,23.50337349242219,0.8442166607664182
7,106,8,2,LMM-2,10.95,21.346471516156836,0.8638012750838534
7,106,8,4,LMM-1,11.5,22.637766697508916,0.7172045660864166
7,106,8,4,LMM-2,9.025,17.381737397518517,0.8300760511847534
7,106,8,6,LMM-1,10.517319295620288,20.939398796868176,0.6669384427746727
7,106,8,6,LMM-2,8.55,16.690503261183725,0.7627776045576916
7,106,8,8,LMM-1,10.012979902231198,20.059124366298484,0.5828139830531807
7,106,8,8,LMM-2,8.325,16.42488328231689,0.7105397053616074
7,106,10,2,LMM-1,11.0,20.979567045688775,0.8636954061110027
7,106,10,2,LMM-2,8.75,16.422250924725155,0.9170744065207046
7,106,10,4,LMM-1,10.5,20.1141749643196,0.7506758481504926
7,106,10,4,LMM-2,8.025,15.141699378175563,0.8723210462102184
7,106,10,6,LMM-1,9.666666666666666,18.78911031667382,0.7061183177933601
7,106,10,6,LMM-2,7.816666666666667,15.035817405125158,0.7995860607112195
7,106,10,8,LMM-1,8.766494998045186,17.369760011729518,0.708620307982382
7,106,10,8,LMM-2,7.325,14.236746844063768,0.7579173685294484
8,107,4,2,LMM-1,12.0,24.346469615664546,0.8311368283858572
8,107,4,2,LMM-2,10.55,21.033090226972853,0.8891524394659956
8,107,4,4,LMM-1,11.231756558652858,23.344869373177904,0.7619114736777455
8,107,4,4,LMM-2,10.275,20.872562879195232,0.7856750149153231
8,107,4,6,LMM-1,10.722846386961695,22.571841538194626,0.6957843654751489
8,107,4,6,LMM-2,10.083333333333332,20.666539477467502,0.6777674553749051
8,107,4,8,LMM-1,10.356510068611643,21.95650794788717,0.6390807850156955
8,107,4,8,LMM-2,9.4125,19.33042941181744,0.6301826707788717
8,107,6,2,LMM-1,12.0,24.346469615664546,0.8311368283858572
8,107,6,2,LMM-2,10.55,21.033090226972853,0.8891524394659956
8,107,6,4,LMM-1,11.231756558652858,23.344869373177904,0.7619114736777455
8,107,6,4,LMM-2,9.925,20.056092735325315,0.8013534157616062
8,107,6,6,LMM-1,10.72284745468373,22.571889372206158,0.6958418160495217
8,107,6,6,LMM-2,9.766666666666666,19.9163476488752,0.6973626345981687
8,107,6,8,LMM-1,10.451680571658363,22.1432402462619,0.6386094084637615
8,107,6,8,LMM-2,9.1,18.534885326124837,0.6557474826855115
8,107,8,2,LMM-1,10.0,20.22593121315731,0.8575225900095893
8,107,8,2,LMM-2,10.35,20.537386328597496,0.8785077346612278
8,107,8,4,LMM-1,9.481736490300374,19.645401287975456,0.8025156930730917
8,107,8,4,LMM-2,9.95,20.01776162445289,0.7779518824906096
8,107,8,6,LMM-1,9.616378858002669,20.151586590973466,0.7377630130407274
8,107,8,6,LMM-2,9.066666666666666,18.315055499863846,0.7202267721513167
8,107,8,8,LMM-1,9.203794793428408,19.43469736708652,0.6884669831670926
8,107,8,8,LMM-2,8.5875,17.434871663003786,0.665920372216428
8,107,10,2,LMM-1,9.0,18.28979152873328,0.8765115001159242
8,107,10,2,LMM-2,9.2,17.923038621102286,0.91734884252144
8,107,10,4,LMM-1,8.73561534758765,17.798975529219497,0.8283760683232929
8,107,10,4,LMM-2,8.4,16.53009476570083,0.8408980096946287
8,107,10,6,LMM-1,8.332246698463013,17.145305205484558,0.7781273429031719
8,107,10,6,LMM-2,7.633333333333333,15.209931683281564,0.7926620776218632
8,107,10,8,LMM-1,7.7603916951070655,16.10602776135107,0.7407608021836098
8,107,10,8,LMM-2,7.075,14.20885027220277,0.7640961991824478
9,108,4,2,LMM-1,13.5,27.356951495709968,0.8184998179513073
9,108,4,2,LMM-2,12.5,24.842061433815104,0.861037091757399
9,108,4,4,LMM-1,12.540706879977263,26.203300399488217,0.7374363547701085
9,108,4,4,LMM-2,11.725,23.472459942679215,0.7492567038306086
9,108,4,6,LMM-1,11.791420523913965,25.06309635222751,0.6123111952961774
9,108,4,6,LMM-2,10.65,21.825944864147523,0.6766036314138235
9,108,4,8,LMM-1,11.22826798882562,24.135011336726755,0.5577892719262194
9,108,4,8,LMM-2,10.325,21.155827922596245,0.6152069828817014
9,108,6,2,LMM-1,12.0,23.883843726653424,0.841151518065703
9,108,6,2,LMM-2,10.8,21.06439153259593,0.8948182964684467
9,108,6,4,LMM-1,11.690073596759017,23.76204768825458,0.7703885233319907
9,108,6,4,LMM-2,10.4,20.623926955876033,0.7976553048952711
9,108,6,6,LMM-1,11.626654301041857,23.935534656998787,0.6343904533607401
9,108,6,6,LMM-2,10.783333333333333,21.745727916573877,0.6807770374735197
9,108,6,8,LMM-1,11.457799370695776,23.90604426546358,0.5633802069404426
9,108,6,8,LMM-2,10.6625,21.777914495277837,0.5844552949609813
9,108,8,2,LMM-1,12.0,23.52822559653096,0.8475886017984152
9,108,8,2,LMM-2,11.7,22.949331757955363,0.8649990739327322
9,108,8,4,LMM-1,11.464498465270227,22.904293066546238,0.7777607917780547
9,108,8,4,LMM-2,11.0,21.484808992340326,0.7678749115621446
9,108,8,6,LMM-1,11.476635719570144,23.321888051010163,0.6412482731285369
9,108,8,6,LMM-2,10.75,21.347746660630115,0.678316495256961
9,108,8,8,LMM-1,11.33567172628425,23.277047487562946,0.5709028237641274
9,108,8,8,LMM-2,10.85,21.96813452341194,0.568945032383478
9,108,10,2,LMM-1,11.0,20.560736608560624,0.8686285052317908
9,108,10,2,LMM-2,9.1,16.714856248228827,0.9112908479023007
9,108,10,4,LMM-1,10.264548151059183,19.60946562395886,0.8142949624062789
9,108,10,4,LMM-2,8.225,15.269750701626108,0.8782518069465015
9,108,10,6,LMM-1,9.342990914720136,18.113030771922787,0.7705232463774079
9,108,10,6,LMM-2,7.6,14.162300483111334,0.8250652676025967
9,108,10,8,LMM-1,9.107411576898922,18.14954854816002,0.7686541901416465
9,108,10,8,LMM-2,7.8125,14.800409120588338,0.7534464125140432
10,109,4,2,LMM-1,15.0,31.31984015213511,0.7760356301566368
10,109,4,2,LMM-2,13.2,27.537827335292455,0.8216378290378303
10,109,4,4,LMM-1,14.0,29.41135383312878,0.619400200673804
10,109,4,4,LMM-2,12.8,26.66335940937544,0.6966746062850021
10,109,4,6,LMM-1,13.666666666666666,28.80968788208085,0.49314189277785037
10,109,4,6,LMM-2,12.633333333333333,26.464849672224368,0.5768813844892697
10,109,4,8,LMM-1,13.625,28.824632119297508,0.38786658375717686
10,109,4,8,LMM-2,12.275,25.857764157749,0.49290543536647685
10,109,6,2,LMM-1,13.5,27.637975999218202,0.806765442169582
10,109,6,2,LMM-2,13.0,26.56514490550443,0.8232172900087896
10,109,6,4,LMM-1,12.706785337498529,26.451181682966865,0.7315523621405
10,109,6,4,LMM-2,11.475,23.603067002434003,0.7304403194768102
10,109,6,6,LMM-1,12.471597127539663,25.96627515499261,0.5957259094918198
10,109,6,6,LMM-2,11.333333333333332,23.314174466117912,0.6365508370309759
10,109,6,8,LMM-1,12.353760286279725,25.800448806957256,0.4851201665094921
10,109,6,8,LMM-2,11.4125,23.643691111710616,0.5377046136760191
10,109,8,2,LMM-1,13.0,26.588699444227508,0.8160720222600771
10,109,8,2,LMM-2,12.55,25.552898905583483,0.8383864764175485
10,109,8,4,LMM-1,12.331514577577677,25.650574581117304,0.7424377592192688
10,109,8,4,LMM-2,11.625,23.749342042792627,0.7273140154443594
10,109,8,6,LMM-1,12.304677848207243,25.518558074097605,0.6067535396156262
10,109,8,6,LMM-2,11.45,23.34427628200519,0.6344004102408772
10,109,8,8,LMM-1,12.228618219073706,25.465227716154025,0.49396001290928504
10,109,8,8,LMM-2,11.4,23.40874802774413,0.5427128279023705
10,109,10,2,LMM-1,13.0,26.46424498991583,0.8139823002212943
10,109,10,2,LMM-2,12.65,25.636462371652964,0.8376184949844326
10,109,10,4,LMM-1,12.184646948849025,25.220665983578108,0.745317315570734
10,109,10,4,LMM-2,11.725,23.6431200362771,0.7186342197728174
10,109,10,6,LMM-1,11.957013389364723,24.66901380964205,0.6155577762925011
10,109,10,6,LMM-2,11.35,22.930217559451883,0.640370540671728
10,109,10,8,LMM-1,11.967846734461189,24.80188532679706,0.5023301895656804
10,109,10,8,LMM-2,11.3,23.02349111862093,0.5496254090474999
11,110,4,2,LMM-1,12.0,25.700696303100216,0.9008023996122503
11,110,4,2,LMM-2,10.8,21.655656910035088,0.873870989682362
11,110,4,4,LMM-1,12.479716598106931,26.522686206237996,0.7994146518264988
11,110,4,4,LMM-2,11.35,22.947172614432056,0.7527561325889354
11,110,4,6,LMM-1,11.764975067907494,25.279110028680172,0.7277640680344147
11,110,4,6,LMM-2,10.566666666666666,21.510879408160218,0.6855150696612122
11,110,4,8,LMM-1,11.54201477475022,24.84258214631362,0.6535138055813059
11,110,4,8,LMM-2,10.5375,21.650608042058256,0.595655363233633
11,110,6,2,LMM-1,11.0,23.355423092585934,0.9114543971094731
11,110,6,2,LMM-2,10.0,19.62691844093127,0.8945550548802357
11,110,6,4,LMM-1,10.5,22.045776182959166,0.7727737959507138
11,110,6,4,LMM-2,9.35,18.512225416372335,0.8113474074223657
11,110,6,6,LMM-1,10.461349469661519,22.406472022538004,0.768176496372071
11,110,6,6,LMM-2,9.483333333333334,19.234272062821653,0.7075371420685258
11,110,6,8,LMM-1,9.919633848459892,21.5692621240237,0.7608810044543638
11,110,6,8,LMM-2,9.3875,18.965026466128755,0.6429503306632443
11,110,8,2,LMM-1,9.616370254609365,19.19408740853645,0.9244240530128215
11,110,8,2,LMM-2,9.25,17.808086047880842,0.901772164812696
11,110,8,4,LMM-1,8.830156181175445,17.784514894334052,0.8661005242396728
11,110,8,4,LMM-2,8.2,16.00700325470901,0.8452065408208658
11,110,8,6,LMM-1,8.734796153943535,17.61329551318317,0.7996231672255508
11,110,8,6,LMM-2,8.233333333333333,16.30086006663919,0.7767406657750529
11,110,8,8,LMM-1,8.848645534546952,17.930803628841193,0.7444211626397624
11,110,8,8,LMM-2,8.35,16.512691024181503,0.6903213714650367
11,110,10,2,LMM-1,9.0,18.190714694874217,0.9352190541392593
11,110,10,2,LMM-2,8.9,17.089768495128617,0.9116564658932811
11,110,10,4,LMM-1,8.25,16.681970244590303,0.8874981704715209
11,110,10,4,LMM-2,8.8,17.0178167125021,0.8336836878962153
11,110,10,6,LMM-1,8.341414854672749,16.888103104271245,0.8202769335856053
11,110,10,6,LMM-2,8.666666666666668,16.89525423160018,0.7602723052275412
11,110,10,8,LMM-1,8.26713846767817,16.740687972569503,0.7653880375873561
11,110,10,8,LMM-2,7.9875,15.73957457360143,0.7184250940087606
12,111,4,2,LMM-1,12.5,25.45695078540287,0.8263755843349487
12,111,4,2,LMM-2,11.8,23.848314706027374,0.8634815249054408
12,111,4,4,LMM-1,11.996622560125857,25.47709583066686,0.8174127690559733
12,111,4,4,LMM-2,11.675,23.678912075016733,0.7456329753133785
12,111,4,6,LMM-1,11.565997177359842,24.723542928101647,0.7400494476638343
12,111,4,6,LMM-2,11.283333333333333,23.10041350485391,0.6540678954446404
12,111,4,8,LMM-1,10.921986907584989,23.355518943981263,0.6286249602572976
12,111,4,8,LMM-2,10.6375,22.011362567833324,0.5907294631595323
12,111,6,2,LMM-1,11.158970020657105,23.682624842508574,0.912651724257892
12,111,6,2,LMM-2,10.45,21.047863448554967,0.8779476608952953
12,111,6,4,LMM-1,10.786307009592859,22.6458266207655,0.7685405829152676
12,111,6,4,LMM-2,9.95,20.198755522379514,0.7883011949051525
12,111,6,6,LMM-1,10.534664899366936,22.490211167188,0.7623842294783856
12,111,6,6,LMM-2,9.883333333333333,20.16337213053675,0.7023307823635183
12,111,6,8,LMM-1,10.321920117885343,22.132445933136452,0.6964325556852657
12,111,6,8,LMM-2,10.1375,20.82153200446493,0.6115135440471153
12,111,8,2,LMM-1,10.622800864735323,21.866229708861816,0.9258313906781233
12,111,8,2,LMM-2,10.05,19.429730715594477,0.886593493884407
12,111,8,4,LMM-1,10.358914750443686,21.44183261804497,0.8615350104114551
12,111,8,4,LMM-2,9.3,18.224671236037658,0.804963313263977
12,111,8,6,LMM-1,9.582900549930766,20.00969048099496,0.8060787509412567
12,111,8,6,LMM-2,8.316666666666666,16.448940885350062,0.7552530436447257
12,111,8,8,LMM-1,9.01257669692915,18.95888668810182,0.8018203526784529
12,111,8,8,LMM-2,8.4,16.772171037235147,0.6766162227886723
12,111,10,2,LMM-1,10.0,20.904980618203343,0.9305044490096848
12,111,10,2,LMM-2,9.8,19.499746323443357,0.8739889845829542
