iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
2,1001,10,7,LMM-1,8.285714285714286,16.571428571428573,0.7843554880997669
2,1001,10,7,LMM-2,6.857142857142857,13.714285714285714,0.8038795797981987
2,1001,10,8,LMM-1,8.125,16.25,0.7600147234238758
2,1001,10,8,LMM-2,6.625,13.25,0.783215029212962
3,1002,4,2,LMM-1,10.5,21.0,0.9134876410919334
3,1002,4,2,LMM-2,9.5,19.0,0.9134876410919334
3,1002,4,3,LMM-1,11.0,22.0,0.8602310346912116
3,1002,4,3,LMM-2,10.0,20.0,0.8602310346912116
3,1002,4,4,LMM-1,12.0,24.0,0.7925363565240836
3,1002,4,4,LMM-2,11.0,22.0,0.7925363565240836
3,1002,4,5,LMM-1,11.4,22.8,0.7521038458037331
3,1002,4,5,LMM-2,10.6,21.2,0.7535791366179364
3,1002,4,6,LMM-1,11.0,22.0,0.7180408129954662
3,1002,4,6,LMM-2,10.166666666666666,20.333333333333332,0.7194492873990285
3,1002,4,7,LMM-1,11.428571428571429,22.857142857142858,0.6655012497800441
3,1002,4,7,LMM-2,10.571428571428571,21.142857142857142,0.6668066650975155
3,1002,4,8,LMM-1,11.75,23.5,0.6175498499167081
3,1002,4,8,LMM-2,10.875,21.75,0.618761206069157
3,1002,5,2,LMM-1,9.5,19.0,0.9246067555523299
3,1002,5,2,LMM-2,9.5,19.0,0.9134876410919334
3,1002,5,3,LMM-1,9.0,18.0,0.8883908232323707
3,1002,5,3,LMM-2,9.0,18.0,0.8757733589494734
3,1002,5,4,LMM-1,8.75,17.5,0.8550958720620081
3,1002,5,4,LMM-2,8.5,17.0,0.8392859486599523
3,1002,5,5,LMM-1,8.4,16.8,0.8267482021508991
3,1002,5,5,LMM-2,8.0,16.0,0.81146240066846
3,1002,5,6,LMM-1,8.166666666666666,16.333333333333332,0.7993941754395771
3,1002,5,6,LMM-2,8.166666666666666,16.333333333333332,0.7715748687865699
3,1002,5,7,LMM-1,8.0,16.0,0.7728930976603349
3,1002,5,7,LMM-2,7.857142857142857,15.714285714285714,0.7459960414214872
3,1002,5,8,LMM-1,7.75,15.5,0.7483078596251369
3,1002,5,8,LMM-2,8.125,16.25,0.7063147061438845
3,1002,6,2,LMM-1,9.5,19.0,0.9264559230751734
3,1002,6,2,LMM-2,9.5,19.0,0.9134876410919334
3,1002,6,3,LMM-1,9.0,18.0,0.8901675606918891
