Policy,Iteration,Total Requests,Cache Hit Ratio,Latency,Hop Reduction
MRU,91,728,39.56043956043956,1.8372640504941834e-07,-2.1153846153846154
MRU,92,736,39.130434782608695,1.823772554812224e-07,-2.1304347826086953
MRU,93,744,39.784946236559136,1.829798503588605e-07,-2.10752688172043
MRU,94,752,39.361702127659576,1.835696240688892e-07,-2.122340425531915
MRU,95,760,38.94736842105263,1.8320585552014801e-07,-2.136842105263158
MRU,96,768,38.54166666666667,1.8222878376642865e-07,-2.1510416666666665
MRU,97,776,38.144329896907216,1.815790982590508e-07,-2.1649484536082473
MRU,98,784,37.755102040816325,1.8155088230055207e-07,-2.178571428571429
MRU,99,792,38.38383838383838,1.845335719561336e-07,-2.1565656565656566
MRU,100,800,39.0,1.8656253814697265e-07,-2.135
FACR,1,8,0.0,7.748603820800781e-07,-3.5
FACR,2,16,0.0,4.917383193969727e-07,-3.5
FACR,3,24,0.0,3.675619761149088e-07,-3.5
FACR,4,32,0.0,3.427267074584961e-07,-3.5
FACR,5,40,20.0,5.602836608886719e-07,-2.8
FACR,6,48,33.33333333333333,5.76178232828776e-07,-2.3333333333333335
FACR,7,56,28.57142857142857,5.32184328351702e-07,-2.5
FACR,8,64,37.5,5.178153514862061e-07,-2.1875
FACR,9,72,33.33333333333333,4.7352578904893664e-07,-2.3333333333333335
FACR,10,80,30.0,4.4405460357666017e-07,-2.45
FACR,11,88,27.27272727272727,4.145232113924893e-07,-2.545454545454545
FACR,12,96,33.33333333333333,4.172325134277344e-07,-2.3333333333333335
FACR,13,104,30.76923076923077,4.011851090651292e-07,-2.423076923076923
FACR,14,112,35.714285714285715,3.959451402936663e-07,-2.25
FACR,15,120,40.0,3.933906555175781e-07,-2.1
FACR,16,128,43.75,3.986060619354248e-07,-1.96875
FACR,17,136,41.17647058823529,3.839240354650161e-07,-2.058823529411765
FACR,18,144,38.88888888888889,3.741847144232856e-07,-2.138888888888889
FACR,19,152,36.84210526315789,3.639020417865954e-07,-2.210526315789474
FACR,20,160,40.0,3.6209821701049806e-07,-2.1
FACR,21,168,42.857142857142854,3.6188534327915735e-07,-2.0
FACR,22,176,45.45454545454545,3.5762786865234375e-07,-1.9090909090909092
FACR,23,184,47.82608695652174,3.5762786865234375e-07,-1.826086956521739
FACR,24,192,50.0,3.5390257835388184e-07,-1.75
FACR,25,200,52.0,3.516674041748047e-07,-1.6800000000000002
FACR,26,208,53.84615384615385,3.4960416647104114e-07,-1.6153846153846154
FACR,27,216,51.85185185185185,3.432786023175275e-07,-1.6851851851851851
FACR,28,224,53.57142857142857,3.4379107611519947e-07,-1.625
FACR,29,232,55.172413793103445,3.4118520802464975e-07,-1.5689655172413794
FACR,30,240,56.666666666666664,3.397464752197265e-07,-1.5166666666666666
FACR,31,248,54.83870967741935,3.3263237245621217e-07,-1.5806451612903225
FACR,32,256,56.25,3.287568688392639e-07,-1.53125
FACR,33,264,54.54545454545454,3.2240694219415833e-07,-1.5909090909090908
FACR,34,272,55.88235294117647,3.2431939068962547e-07,-1.5441176470588238
FACR,35,280,57.14285714285714,3.252710614885603e-07,-1.4999999999999998
FACR,36,288,58.333333333333336,3.245141771104601e-07,-1.4583333333333333
FACR,37,296,56.75675675675676,3.197708645382443e-07,-1.5135135135135136
FACR,38,304,57.89473684210527,3.191985582050524e-07,-1.4736842105263155
FACR,39,312,56.41025641025641,3.1712727668957836e-07,-1.5256410256410255
FACR,40,320,57.49999999999999,3.166496753692627e-07,-1.4875000000000003
FACR,41,328,58.536585365853654,3.161953716743283e-07,-1.451219512195122
FACR,42,336,59.523809523809526,3.1434354327973865e-07,-1.4166666666666667
FACR,43,344,60.46511627906976,3.146570782328761e-07,-1.3837209302325584
FACR,44,352,59.09090909090909,3.102150830355558e-07,-1.4318181818181819
FACR,45,360,57.77777777777777,3.053082360161675e-07,-1.4777777777777776
FACR,46,368,58.69565217391305,3.051498661870542e-07,-1.4456521739130435
FACR,47,376,57.446808510638306,3.01827775671127e-07,-1.4893617021276593
FACR,48,384,56.25,2.974023421605428e-07,-1.53125
FACR,49,392,57.14285714285714,2.96198591894033e-07,-1.4999999999999998
FACR,50,400,57.99999999999999,2.9385089874267576e-07,-1.47
FACR,51,408,58.82352941176471,2.9217963125191485e-07,-1.4411764705882353
FACR,52,416,59.61538461538461,2.905726432800293e-07,-1.4134615384615385
FACR,53,424,58.490566037735846,2.8958860433326575e-07,-1.4528301886792454
FACR,54,432,59.25925925925925,2.886410112734194e-07,-1.4259259259259258
FACR,55,440,60.0,2.86644155328924e-07,-1.4
FACR,56,448,58.92857142857143,2.8578298432486396e-07,-1.4375
FACR,57,456,59.64912280701754,2.865205731308251e-07,-1.412280701754386
FACR,58,464,60.3448275862069,2.867188946954135e-07,-1.3879310344827585
FACR,59,472,61.016949152542374,2.853951211703026e-07,-1.3644067796610169
FACR,60,480,60.0,2.836187680562337e-07,-1.4
FACR,61,488,60.65573770491803,2.833663440141522e-07,-1.377049180327869
FACR,62,496,59.67741935483871,2.802379669681672e-07,-1.4112903225806452
FACR,63,504,58.730158730158735,2.7720890347919764e-07,-1.4444444444444444
FACR,64,512,57.8125,2.7474015951156616e-07,-1.4765625
FACR,65,520,58.46153846153847,2.7509836050180286e-07,-1.4538461538461538
FACR,66,528,57.57575757575758,2.7228485454212536e-07,-1.4848484848484849
FACR,67,536,58.2089552238806,2.726690093083168e-07,-1.462686567164179
FACR,68,544,58.82352941176471,2.7260359595803657e-07,-1.4411764705882353
FACR,69,552,57.971014492753625,2.7081240778383997e-07,-1.4710144927536233
FACR,70,560,57.14285714285714,2.694981438773019e-07,-1.4999999999999998
FACR,71,568,57.74647887323944,2.6906040352834785e-07,-1.4788732394366197
FACR,72,576,58.333333333333336,2.694626649220785e-07,-1.4583333333333333
FACR,73,584,58.9041095890411,2.7026215644731913e-07,-1.4383561643835616
FACR,74,592,58.108108108108105,2.68623635575578e-07,-1.4662162162162162
FACR,75,600,58.666666666666664,2.686182657877604e-07,-1.4466666666666668
FACR,76,608,57.89473684210527,2.6586808656391343e-07,-1.4736842105263155
FACR,77,616,57.14285714285714,2.639634268624442e-07,-1.4999999999999998
FACR,78,624,57.692307692307686,2.644000909267328e-07,-1.4807692307692306
FACR,79,632,58.22784810126582,2.6407121103021166e-07,-1.4620253164556964
FACR,80,640,58.75,2.644956111907959e-07,-1.44375
FACR,81,648,58.0246913580247,2.6270195289894387e-07,-1.4691358024691359
FACR,82,656,58.536585365853654,2.6349614306194027e-07,-1.451219512195122
FACR,83,664,59.036144578313255,2.631940037371165e-07,-1.4337349397590362
FACR,84,672,59.523809523809526,2.6218947910127185e-07,-1.4166666666666667
FACR,85,680,60.0,2.612085903392119e-07,-1.4
FACR,86,688,60.46511627906976,2.6129012884095656e-07,-1.3837209302325584
FACR,87,696,60.91954022988506,2.613697928943853e-07,-1.367816091954023
FACR,88,704,60.22727272727273,2.600929953835227e-07,-1.3920454545454546
FACR,89,712,60.67415730337079,2.5984946261630974e-07,-1.3764044943820224
FACR,90,720,60.0,2.569622463650174e-07,-1.4
FACR,91,728,59.34065934065934,2.5577597565703344e-07,-1.4230769230769231
FACR,92,736,59.78260869565217,2.559112465899923e-07,-1.4076086956521738
FACR,93,744,60.215053763440864,2.5604360847062963e-07,-1.3924731182795698
FACR,94,752,60.63829787234043,2.5522201619249706e-07,-1.3776595744680853
FACR,95,760,61.05263157894737,2.566136811908923e-07,-1.3631578947368421
FACR,96,768,61.458333333333336,2.573554714520772e-07,-1.3489583333333333
FACR,97,776,61.855670103092784,2.5654576488376897e-07,-1.3350515463917527
FACR,98,784,62.244897959183675,2.563607936002771e-07,-1.3214285714285714
FACR,99,792,62.62626262626263,2.5648059266986267e-07,-1.308080808080808
FACR,100,800,63.0,2.5629997253417973e-07,-1.2950000000000002
RandomForest,1,8,0.0,5.662441253662109e-07,-3.5
RandomForest,2,16,0.0,3.5762786865234375e-07,-3.5
RandomForest,3,24,33.33333333333333,4.6690305074055993e-07,-2.3333333333333335
RandomForest,4,32,50.0,4.470348358154297e-07,-1.75
RandomForest,5,40,40.0,3.814697265625e-07,-2.1
RandomForest,6,48,50.0,3.675619761149089e-07,-1.75
RandomForest,7,56,57.14285714285714,3.6188534327915735e-07,-1.4999999999999998
RandomForest,8,64,62.5,3.46451997756958e-07,-1.3125
RandomForest,9,72,66.66666666666666,3.3444828457302515e-07,-1.1666666666666667
RandomForest,10,80,70.0,3.337860107421875e-07,-1.05
RandomForest,11,88,63.63636363636363,3.1698833812366833e-07,-1.2727272727272725
RandomForest,12,96,58.333333333333336,2.955396970113119e-07,-1.4583333333333333
RandomForest,13,104,53.84615384615385,2.796833331768329e-07,-1.6153846153846154
RandomForest,14,112,57.14285714285714,2.8312206268310547e-07,-1.4999999999999998
RandomForest,15,120,60.0,2.86102294921875e-07,-1.4
RandomForest,16,128,62.5,2.8312206268310547e-07,-1.3125
RandomForest,17,136,64.70588235294117,2.839986015768612e-07,-1.2352941176470589
RandomForest,18,144,66.66666666666666,2.814663781060113e-07,-1.1666666666666667
RandomForest,19,152,68.42105263157895,2.8076924775776114e-07,-1.105263157894737
RandomForest,20,160,70.0,2.8163194656372073e-07,-1.05
RandomForest,21,168,66.66666666666666,2.781550089518229e-07,-1.1666666666666667
RandomForest,22,176,63.63636363636363,2.7093020352450286e-07,-1.2727272727272725
RandomForest,23,184,60.86956521739131,2.643336420473845e-07,-1.3695652173913044
RandomForest,24,192,58.333333333333336,2.5580326716105145e-07,-1.4583333333333333
RandomForest,25,200,56.00000000000001,2.515316009521484e-07,-1.54
RandomForest,26,208,57.692307692307686,2.5331974029541016e-07,-1.4807692307692306
RandomForest,27,216,59.25925925925925,2.5497542487250433e-07,-1.4259259259259258
RandomForest,28,224,57.14285714285714,2.5012663432529993e-07,-1.4999999999999998
RandomForest,29,232,55.172413793103445,2.4561224312617866e-07,-1.5689655172413794
RandomForest,30,240,56.666666666666664,2.473592758178711e-07,-1.5166666666666666
RandomForest,31,248,58.06451612903226,2.489935967230028e-07,-1.467741935483871
RandomForest,32,256,59.375,2.505257725715637e-07,-1.421875
RandomForest,33,264,60.60606060606061,2.510619885993727e-07,-1.3787878787878787
RandomForest,34,272,61.76470588235294,2.5244320140165436e-07,-1.3382352941176472
RandomForest,35,280,60.0,2.5033950805664064e-07,-1.4
RandomForest,36,288,61.111111111111114,2.5249189800686304e-07,-1.3611111111111112
RandomForest,37,296,62.16216216216216,2.5452794255437077e-07,-1.3243243243243243
RandomForest,38,304,63.1578947368421,2.5567255522075454e-07,-1.289473684210526
RandomForest,39,312,64.1025641025641,2.559943076891777e-07,-1.2564102564102564
RandomForest,40,320,65.0,2.585351467132568e-07,-1.225
RandomForest,41,328,65.85365853658537,2.580444987227277e-07,-1.1951219512195124
RandomForest,42,336,64.28571428571429,2.568676358177548e-07,-1.25
RandomForest,43,344,65.11627906976744,2.571316652519758e-07,-1.2209302325581395
RandomForest,44,352,65.9090909090909,2.573836933482777e-07,-1.1931818181818181
RandomForest,45,360,64.44444444444444,2.55637698703342e-07,-1.2444444444444445
RandomForest,46,368,65.21739130434783,2.5979850603186566e-07,-1.2173913043478262
RandomForest,47,376,63.829787234042556,2.5617315414104057e-07,-1.2659574468085106
RandomForest,48,384,64.58333333333334,2.5766591231028235e-07,-1.2395833333333333
RandomForest,49,392,65.3061224489796,2.590977415746572e-07,-1.2142857142857142
RandomForest,50,400,66.0,2.616643905639648e-07,-1.19
RandomForest,51,408,64.70588235294117,2.5945551255170035e-07,-1.2352941176470589
RandomForest,52,416,65.38461538461539,2.601971993079552e-07,-1.2115384615384615
RandomForest,53,424,66.0377358490566,2.5978628194557044e-07,-1.1886792452830188
RandomForest,54,432,66.66666666666666,2.6215005803991246e-07,-1.1666666666666667
RandomForest,55,440,67.27272727272727,2.6280229741876776e-07,-1.1454545454545455
RandomForest,56,448,67.85714285714286,2.623668738773891e-07,-1.125
RandomForest,57,456,68.42105263157895,2.6142388059381855e-07,-1.105263157894737
RandomForest,58,464,68.96551724137932,2.635964031877189e-07,-1.0862068965517242
RandomForest,59,472,67.79661016949152,2.6064403986526747e-07,-1.1271186440677967
RandomForest,60,480,68.33333333333333,2.632538477579753e-07,-1.1083333333333334
RandomForest,61,488,68.85245901639344,2.643124001925109e-07,-1.0901639344262295
RandomForest,62,496,69.35483870967742,2.648561231551632e-07,-1.0725806451612903
RandomForest,63,504,69.84126984126983,2.639634268624442e-07,-1.0555555555555556
RandomForest,64,512,70.3125,2.6402994990348816e-07,-1.0390625
RandomForest,65,520,69.23076923076923,2.636359288142278e-07,-1.0769230769230769
RandomForest,66,528,69.6969696969697,2.655115994540128e-07,-1.0606060606060606
RandomForest,67,536,70.1492537313433,2.659968475797283e-07,-1.044776119402985
RandomForest,68,544,70.58823529411765,2.6602955425486843e-07,-1.0294117647058825
RandomForest,69,552,71.01449275362319,2.669251483419667e-07,-1.0144927536231885
RandomForest,70,560,71.42857142857143,2.673694065638951e-07,-1.0
RandomForest,71,568,71.83098591549296,2.669616484306228e-07,-0.9859154929577465
RandomForest,72,576,72.22222222222221,2.673930592007107e-07,-0.9722222222222221
RandomForest,73,584,71.23287671232876,2.657713955395842e-07,-1.0068493150684932
RandomForest,74,592,71.62162162162163,2.658044969713366e-07,-0.9932432432432432
RandomForest,75,600,70.66666666666667,2.6384989420572917e-07,-1.0266666666666666
RandomForest,76,608,71.05263157894737,2.65083814922132e-07,-1.013157894736842
RandomForest,77,616,71.42857142857143,2.655115994540128e-07,-1.0
RandomForest,78,624,71.7948717948718,2.651642530392378e-07,-0.9871794871794872
RandomForest,79,632,70.88607594936708,2.6407121103021166e-07,-1.018987341772152
RandomForest,80,640,71.25,2.659857273101807e-07,-1.00625
RandomForest,81,648,71.60493827160494,2.667491818651741e-07,-0.9938271604938271
RandomForest,82,656,70.73170731707317,2.642230289738353e-07,-1.024390243902439
RandomForest,83,664,71.08433734939759,2.6391213198742234e-07,-1.0120481927710843
RandomForest,84,672,71.42857142857143,2.646730059669131e-07,-1.0
RandomForest,85,680,71.76470588235294,2.6541597702923944e-07,-0.9882352941176471
RandomForest,86,688,70.93023255813954,2.6406243790027706e-07,-1.0174418604651163
RandomForest,87,696,71.26436781609196,2.644527917620779e-07,-1.0057471264367817
RandomForest,88,704,71.5909090909091,2.651729366996072e-07,-0.9943181818181819
RandomForest,89,712,70.78651685393258,2.62863180610571e-07,-1.0224719101123596
RandomForest,90,720,71.11111111111111,2.635849846733941e-07,-1.011111111111111
RandomForest,91,728,70.32967032967034,2.616709405249292e-07,-1.0384615384615385
RandomForest,92,736,70.65217391304348,2.633618271869162e-07,-1.0271739130434783
RandomForest,93,744,70.96774193548387,2.65016350694882e-07,-1.0161290322580645
RandomForest,94,752,71.27659574468085,2.660015796093231e-07,-1.0053191489361701
RandomForest,95,760,70.52631578947368,2.6477010626541944e-07,-1.0315789473684212
RandomForest,96,768,70.83333333333334,2.6604781548182166e-07,-1.0208333333333333
RandomForest,97,776,71.1340206185567,2.6668469930432507e-07,-1.0103092783505154
RandomForest,98,784,71.42857142857143,2.6730858549779775e-07,-1.0
RandomForest,99,792,71.71717171717171,2.685219350487295e-07,-0.98989898989899
RandomForest,100,800,71.0,2.6792287826538087e-07,-1.015
