Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:22,3,666,0.0,0.0,4.110267366517903e-05,0,FACR,6,0.000,0.260,0.0,0.265
2025-12-27 17:54:22,3,684,0.0,0.0,4.097129804395153e-05,0,FACR,6,0.000,0.260,0.0,0.322
2025-12-27 17:54:22,3,702,0.0,0.0,0.00013798226521465642,0,FACR,6,0.000,0.260,0.0,0.343
2025-12-27 17:54:22,3,720,0.0,0.0,9.97874694987856e-05,0,FACR,6,0.000,0.260,0.0,0.326
2025-12-27 17:54:22,3,738,0.0,0.0,3.1478016049527856e-05,0,FACR,6,0.000,0.260,0.0,0.289
2025-12-27 17:54:22,3,756,0.0,0.0,4.1093059551791085e-05,0,FACR,6,0.000,0.260,0.0,0.388
2025-12-27 17:54:22,3,774,0.0,0.0,8.976801818490604e-05,0,FACR,6,0.000,0.260,0.0,0.391
2025-12-27 17:54:22,3,792,0.0,0.0,9.348992868086628e-05,0,FACR,6,0.000,0.260,0.0,0.392
2025-12-27 17:54:22,3,810,0.0,0.0,9.378253999254116e-05,0,FACR,6,0.000,0.260,0.0,0.257
2025-12-27 17:54:22,3,828,0.0,0.0,5.807623142361896e-05,0,FACR,6,0.000,0.260,0.0,0.258
2025-12-27 17:54:22,3,840,0.0,0.0,9.958466615440353e-05,0,FACR,6,0.000,0.260,0.0,0.216
2025-12-27 17:54:22,3,846,0.0,0.0,7.292186387778066e-05,0,FACR,6,0.000,0.260,0.0,0.267
2025-12-27 17:54:22,3,858,0.0,0.0,8.142242392112435e-05,0,FACR,6,0.000,0.260,0.0,0.283
2025-12-27 17:54:22,3,870,0.0,0.0,5.717995641465996e-05,0,FACR,6,0.000,0.260,0.0,0.269
2025-12-27 17:54:22,3,888,0.0,0.0,3.5967467834149834e-05,0,FACR,6,0.000,0.260,0.0,0.269
2025-12-27 17:54:22,3,906,0.0,0.0,4.851746876141566e-05,0,FACR,6,0.000,0.260,0.0,0.333
2025-12-27 17:54:22,3,918,0.0,0.0,9.337291786006854e-05,0,FACR,6,0.000,0.260,0.0,0.368
2025-12-27 17:54:22,3,936,0.0,0.0,8.500968612730518e-05,0,FACR,6,0.000,0.260,0.0,0.421
2025-12-27 17:54:22,3,948,0.0,0.0,3.517859205596874e-05,0,FACR,6,0.000,0.260,0.0,0.412
2025-12-27 17:54:22,3,966,0.0,0.0,2.345794068882197e-05,0,FACR,6,0.000,0.260,0.0,0.335
2025-12-27 17:54:22,3,984,0.0,0.0,8.98019034627548e-05,0,FACR,6,0.000,0.260,0.0,0.363
2025-12-27 17:54:22,3,1002,0.0,0.0,3.347985424543076e-05,0,FACR,6,0.000,0.260,0.0,0.374
2025-12-27 17:54:22,3,1020,0.0,0.0,4.398988370471809e-05,0,FACR,6,0.000,0.260,0.0,0.390
2025-12-27 17:54:22,3,1032,0.0,0.0,1.1855515936396647e-05,0,FACR,6,0.000,0.260,0.0,0.388
2025-12-27 17:54:22,3,1050,0.0,0.0,9.463989225451573e-05,0,FACR,6,0.000,0.260,0.0,0.405
