Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:21,3,1356,0.0,0.0,6.044256774779164e-05,0,LFU,6,0.000,0.260,0.0,0.480
2025-12-27 17:54:21,3,1374,0.0,0.0,4.039528413644145e-05,0,LFU,6,0.000,0.260,0.0,0.424
2025-12-27 17:54:21,3,1392,0.0,0.0,3.632855362490249e-05,0,LFU,6,0.000,0.260,0.0,0.515
2025-12-27 17:54:21,3,1410,0.0,0.0,1.1786074090330822e-05,0,LFU,6,0.000,0.260,0.0,0.519
2025-12-27 17:54:21,3,1428,0.0,0.0,1.720742041064787e-05,0,LFU,6,0.000,0.260,0.0,0.511
2025-12-27 17:54:21,3,1446,0.0,0.0,5.333897829350555e-05,0,LFU,6,0.000,0.260,0.0,0.471
2025-12-27 17:54:21,3,1458,0.0,0.0,2.9353714315594205e-05,0,LFU,6,0.000,0.260,0.0,0.454
2025-12-27 17:54:21,3,1476,0.0,0.0,1.321565573070635e-05,0,LFU,6,0.000,0.260,0.0,0.405
2025-12-27 17:54:21,3,1494,0.0,0.0,5.254776961497042e-05,0,LFU,6,0.000,0.260,0.0,0.367
2025-12-27 17:54:21,3,1506,0.0,0.0,1.1735392324960432e-05,0,LFU,6,0.000,0.260,0.0,0.369
2025-12-27 17:54:21,3,1524,0.0,0.0,2.7478075338311084e-05,0,LFU,6,0.000,0.260,0.0,0.331
2025-12-27 17:54:21,3,1536,0.0,0.0,4.456333614343556e-05,0,LFU,6,0.000,0.260,0.0,0.352
2025-12-27 17:54:21,3,1554,0.0,0.0,5.008179696486296e-05,0,LFU,6,0.000,0.260,0.0,0.317
2025-12-27 17:54:21,3,1572,0.0,0.0,8.62940399307363e-06,0,LFU,6,0.000,0.260,0.0,0.311
2025-12-27 17:54:21,3,1590,0.0,0.0,2.7239579359644377e-05,0,LFU,6,0.000,0.260,0.0,0.330
