Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:21,3,1290,0.0,0.0,7.329072899388109e-05,0,LRU,6,0.000,0.260,0.0,0.382
2025-12-27 17:54:21,3,1302,0.0,0.0,5.956268293869233e-05,0,LRU,6,0.000,0.260,0.0,0.371
2025-12-27 17:54:21,3,1320,0.0,0.0,4.6896316161469685e-05,0,LRU,6,0.000,0.260,0.0,0.402
2025-12-27 17:54:21,3,1338,0.0,0.0,6.099705760785284e-05,0,LRU,6,0.000,0.260,0.0,0.383
2025-12-27 17:54:21,3,1356,0.0,0.0,3.0338876026202005e-05,0,LRU,6,0.000,0.260,0.0,0.441
2025-12-27 17:54:21,3,1374,0.0,0.0,6.19354063537272e-05,0,LRU,6,0.000,0.260,0.0,0.449
2025-12-27 17:54:21,3,1386,0.0,0.0,6.407874799341968e-05,0,LRU,6,0.000,0.260,0.0,0.467
2025-12-27 17:54:21,3,1398,0.0,0.0,6.8309786783706e-05,0,LRU,6,0.000,0.260,0.0,0.427
2025-12-27 17:54:21,3,1410,0.0,0.0,5.231759261213966e-05,0,LRU,6,0.000,0.260,0.0,0.379
2025-12-27 17:54:21,3,1422,0.0,0.0,3.863750799552988e-05,0,LRU,6,0.000,0.260,0.0,0.337
2025-12-27 17:54:21,3,1440,0.0,0.0,2.896564751869703e-05,0,LRU,6,0.000,0.260,0.0,0.309
2025-12-27 17:54:21,3,1458,0.0,0.0,1.1551006145913085e-05,0,LRU,6,0.000,0.260,0.0,0.323
2025-12-27 17:54:21,3,1476,0.0,0.0,3.9024654903242636e-05,0,LRU,6,0.000,0.260,0.0,0.290
2025-12-27 17:54:21,3,1482,0.0,0.0,3.075034962412108e-05,0,LRU,6,0.000,0.260,0.0,0.351
2025-12-27 17:54:21,3,1500,0.0,0.0,4.66616755640027e-05,0,LRU,6,0.000,0.260,0.0,0.335
2025-12-27 17:54:21,3,1518,0.0,0.0,4.000746831887904e-05,0,LRU,6,0.000,0.260,0.0,0.431
2025-12-27 17:54:21,3,1536,0.0,0.0,4.352421659111449e-05,0,LRU,6,0.000,0.260,0.0,0.429
